TradingDay,InnerCode,ClosePrice
2010/4/23 0:00,3145,3190.003
2010/4/23 0:00,4982,3480.048
2010/4/26 0:00,3145,3171.997
2010/4/26 0:00,4982,3466.116
2010/4/27 0:00,3145,3108.409
2010/4/27 0:00,4982,3390.944
2010/4/28 0:00,3145,3097.353
2010/4/28 0:00,4982,3377.356
2010/4/29 0:00,3145,3060.064
2010/4/29 0:00,4982,3318.272
2010/4/30 0:00,3145,3067.365
2010/4/30 0:00,4982,3300.621
2010/5/4 0:00,3145,3019.449
2010/5/4 0:00,4982,3261.46
2010/5/5 0:00,3145,3036.394
2010/5/5 0:00,4982,3300.011
2010/5/6 0:00,3145,2896.856
2010/5/6 0:00,4982,3160.751
2010/5/7 0:00,3145,2836.789
2010/5/7 0:00,4982,3099.544
2010/5/10 0:00,3145,2858.233
2010/5/10 0:00,4982,3101.045
2010/5/11 0:00,3145,2800.817
2010/5/11 0:00,4982,3031.285
2010/5/12 0:00,3145,2818.16
2010/5/12 0:00,4982,3025.645
2010/5/13 0:00,3145,2886.911
2010/5/13 0:00,4982,3102.656
2010/5/14 0:00,3145,2868.023
2010/5/14 0:00,4982,3092.734
2010/5/17 0:00,3145,2714.715
2010/5/17 0:00,4982,2918.724
2010/5/18 0:00,3145,2771.348
2010/5/18 0:00,4982,2974.772
2010/5/19 0:00,3145,2762.174
2010/5/19 0:00,4982,2968.442
2010/5/20 0:00,3145,2726.022
2010/5/20 0:00,4982,2924.982
2010/5/21 0:00,3145,2768.791
2010/5/21 0:00,4982,2974.688
2010/5/24 0:00,3145,2873.469
2010/5/24 0:00,4982,3092.997
2010/5/25 0:00,3145,2813.943
2010/5/25 0:00,4982,3039.669
2010/5/26 0:00,3145,2813.944
2010/5/26 0:00,4982,3041.837
2010/5/27 0:00,3145,2859.979
2010/5/27 0:00,4982,3092.781
2010/5/28 0:00,3145,2850.302
2010/5/28 0:00,4982,3088.244
2010/5/31 0:00,3145,2773.264
2010/5/31 0:00,4982,3001.618
2010/6/1 0:00,3145,2744.162
2010/6/1 0:00,4982,2963.321
2010/6/2 0:00,3145,2757.527
2010/6/2 0:00,4982,2985.057
2010/6/3 0:00,3145,2736.076
2010/6/3 0:00,4982,2962.244
2010/6/4 0:00,3145,2744.391
2010/6/4 0:00,4982,2975.59
2010/6/7 0:00,3145,2695.715
2010/6/7 0:00,4982,2933.527
2010/6/8 0:00,3145,2699.336
2010/6/8 0:00,4982,2943.446
2010/6/9 0:00,3145,2782.133
2010/6/9 0:00,4982,3029.242
2010/6/10 0:00,3145,2750.023
2010/6/10 0:00,4982,3005.808
2010/6/11 0:00,3145,2758.866
2010/6/11 0:00,4982,3007.988
2010/6/17 0:00,3145,2742.733
2010/6/17 0:00,4982,2985.006
2010/6/18 0:00,3145,2696.166
2010/6/18 0:00,4982,2914.714
2010/6/21 0:00,3145,2780.663
2010/6/21 0:00,4982,3004.194
2010/6/22 0:00,3145,2783.72
2010/6/22 0:00,4982,3012.891
2010/6/23 0:00,3145,2758.495
2010/6/23 0:00,4982,2987.913
2010/6/24 0:00,3145,2757.498
2010/6/24 0:00,4982,2987.254
2010/6/25 0:00,3145,2736.287
2010/6/25 0:00,4982,2957.527
2010/6/28 0:00,3145,2716.777
2010/6/28 0:00,4982,2929.124
2010/6/29 0:00,3145,2592.019
2010/6/29 0:00,4982,2786.505
2010/6/30 0:00,3145,2563.07
2010/6/30 0:00,4982,2749.508
2010/7/1 0:00,3145,2526.071
2010/7/1 0:00,4982,2708.872
2010/7/2 0:00,3145,2534.105
2010/7/2 0:00,4982,2711.308
2010/7/5 0:00,3145,2512.651
2010/7/5 0:00,4982,2690.002
2010/7/6 0:00,3145,2562.902
2010/7/6 0:00,4982,2749.54
2010/7/7 0:00,3145,2580.477
2010/7/7 0:00,4982,2773.758
2010/7/8 0:00,3145,2575.921
2010/7/8 0:00,4982,2766.245
2010/7/9 0:00,3145,2647.104
2010/7/9 0:00,4982,2844.03
2010/7/12 0:00,3145,2676.218
2010/7/12 0:00,4982,2875.317
2010/7/13 0:00,3145,2634.593
2010/7/13 0:00,4982,2830.425
2010/7/14 0:00,3145,2653.609
2010/7/14 0:00,4982,2852.367
2010/7/15 0:00,3145,2608.519
2010/7/15 0:00,4982,2799.396
2010/7/16 0:00,3145,2616.128
2010/7/16 0:00,4982,2809.681
2010/7/19 0:00,3145,2682.472
2010/7/19 0:00,4982,2878.953
2010/7/20 0:00,3145,2741.503
2010/7/20 0:00,4982,2946.969
2010/7/21 0:00,3145,2747.335
2010/7/21 0:00,4982,2953.174
2010/7/22 0:00,3145,2781.286
2010/7/22 0:00,4982,2991.478
2010/7/23 0:00,3145,2793.076
2010/7/23 0:00,4982,3000.461
2010/7/26 0:00,3145,2811.055
2010/7/26 0:00,4982,3025.445
2010/7/27 0:00,3145,2795.724
2010/7/27 0:00,4982,3012.748
2010/7/28 0:00,3145,2863.724
2010/7/28 0:00,4982,3084.978
2010/7/29 0:00,3145,2877.976
2010/7/29 0:00,4982,3102.418
2010/7/30 0:00,3145,2868.846
2010/7/30 0:00,4982,3094.547
2010/8/2 0:00,3145,2917.275
2010/8/2 0:00,4982,3147.927
2010/8/3 0:00,3145,2865.971
2010/8/3 0:00,4982,3092.719
