TradingDay,InnerCode,ClosePrice
2010/7/30 0:00,203163,2469.0988
2010/8/2 0:00,203163,2518.4687
2010/8/3 0:00,203163,2513.6838
2010/8/4 0:00,203163,2526.3121
2010/8/5 0:00,203163,2521.3736
2010/8/6 0:00,203163,2540.4568
2010/8/9 0:00,203163,2570.1328
2010/8/10 0:00,203163,2534.6113
2010/8/11 0:00,203163,2518.4274
2010/8/12 0:00,203163,2480.4611
2010/8/13 0:00,203163,2521.1475
2010/8/16 0:00,203163,2525.5172
2010/8/17 0:00,203163,2539.3914
2010/8/18 0:00,203163,2543.9531
2010/8/19 0:00,203163,2552.7387
2010/8/20 0:00,203163,2499.9499
2010/8/23 0:00,203163,2493.3647
2010/8/24 0:00,203163,2475.7799
2010/8/25 0:00,203163,2469.6949
2010/8/26 0:00,203163,2495.3592
2010/8/27 0:00,203163,2507.5373
2010/8/30 0:00,203163,2558.581
2010/8/31 0:00,203163,2522.6483
2010/9/1 0:00,203163,2558.0581
2010/9/2 0:00,203163,2578.9051
2010/9/3 0:00,203163,2574.6908
2010/9/6 0:00,203163,2636.6548
2010/9/7 0:00,203163,2621.9459
2010/9/8 0:00,203163,2620.8631
2010/9/9 0:00,203163,2564.7201
2010/9/10 0:00,203163,2583.7144
2010/9/13 0:00,203163,2598.201
2010/9/14 0:00,203163,2567.7999
2010/9/15 0:00,203163,2564.4257
2010/9/16 0:00,203163,2560.384
2010/9/17 0:00,203163,2584.9443
2010/9/20 0:00,203163,2597.6068
2010/9/21 0:00,203163,2571.3927
2010/9/27 0:00,203163,2584.2733
2010/9/28 0:00,203163,2575.5422
2010/9/29 0:00,203163,2585.4618
2010/9/30 0:00,203163,2580.8529
2010/10/8 0:00,203163,2589.7952
2010/10/11 0:00,203163,2679.0788
2010/10/12 0:00,203163,2652.42
2010/10/13 0:00,203163,2683.7141
2010/10/14 0:00,203163,2694.1487
2010/10/15 0:00,203163,2699.9361
2010/10/18 0:00,203163,2672.5076
2010/10/19 0:00,203163,2684.9792
2010/10/20 0:00,203163,2655.7129
2010/10/21 0:00,203163,2670.4219
2010/10/22 0:00,203163,2698.3843
2010/10/25 0:00,203163,2764.5677
2010/10/26 0:00,203163,2754.4861
2010/10/27 0:00,203163,2721.1406
2010/10/28 0:00,203163,2719.1606
2010/10/29 0:00,203163,2672.6784
2010/11/1 0:00,203163,2718.1945
2010/11/2 0:00,203163,2705.4341
2010/11/3 0:00,203163,2712.3604
2010/11/4 0:00,203163,2746.9697
2010/11/5 0:00,203163,2831.8442
2010/11/8 0:00,203163,2797.8469
2010/11/9 0:00,203163,2847.0794
2010/11/10 0:00,203163,2821.8668
2010/11/11 0:00,203163,2859.4473
2010/11/12 0:00,203163,2741.2285
2010/11/15 0:00,203163,2700.2771
2010/11/16 0:00,203163,2668.9256
2010/11/17 0:00,203163,2576.3114
2010/11/18 0:00,203163,2622.6217
2010/11/19 0:00,203163,2654.8537
2010/11/22 0:00,203163,2631.2591
2010/11/23 0:00,203163,2569.1437
2010/11/24 0:00,203163,2612.021
2010/11/25 0:00,203163,2595.2145
2010/11/26 0:00,203163,2585.8537
2010/11/29 0:00,203163,2607.6432
2010/11/30 0:00,203163,2598.3224
2010/12/1 0:00,203163,2620.1228
2010/12/2 0:00,203163,2670.5334
2010/12/3 0:00,203163,2680.8727
2010/12/6 0:00,203163,2680.3432
2010/12/7 0:00,203163,2702.3614
2010/12/8 0:00,203163,2660.4775
2010/12/9 0:00,203163,2695.9657
2010/12/10 0:00,203163,2705.4029
2010/12/13 0:00,203163,2743.3417
2010/12/14 0:00,203163,2745.595
2010/12/15 0:00,203163,2714.0839
2010/12/16 0:00,203163,2707.929
2010/12/17 0:00,203163,2734.9538
2010/12/20 0:00,203163,2734.3772
2010/12/21 0:00,203163,2756.6221
2010/12/22 0:00,203163,2742.1566
2010/12/23 0:00,203163,2748.3049
2010/12/24 0:00,203163,2746.0023
2010/12/27 0:00,203163,2731.7248
2010/12/28 0:00,203163,2749.3834
2010/12/29 0:00,203163,2771.2883
2010/12/30 0:00,203163,2799.4149
2010/12/31 0:00,203163,2808.5295
2011/1/4 0:00,203163,2813.9564
2011/1/5 0:00,203163,2787.8672
2011/1/6 0:00,203163,2815.7552
2011/1/7 0:00,203163,2762.1771
2011/1/10 0:00,203163,2771.6016
2011/1/11 0:00,203163,2783.9908
2011/1/12 0:00,203163,2792.865
2011/1/13 0:00,203163,2802.1712
2011/1/14 0:00,203163,2802.1341
2011/1/17 0:00,203163,2796.7017
2011/1/18 0:00,203163,2797.5968
2011/1/19 0:00,203163,2822.997
2011/1/20 0:00,203163,2788.9823
2011/1/21 0:00,203163,2779.6938
2011/1/24 0:00,203163,2790.8609
2011/1/25 0:00,203163,2753.5365
2011/1/26 0:00,203163,2749.0064
2011/1/27 0:00,203163,2761.1649
2011/1/28 0:00,203163,2766.2642
2011/1/31 0:00,203163,2809.5393
2011/2/1 0:00,203163,2864.8852
2011/2/9 0:00,203163,2850.3238
2011/2/10 0:00,203163,2868.3376
2011/2/11 0:00,203163,2857.0021
2011/2/14 0:00,203163,2875.6879
2011/2/15 0:00,203163,2870.0898
2011/2/16 0:00,203163,2872.0316
2011/2/17 0:00,203163,2841.1977
2011/2/18 0:00,203163,2833.2462
2011/2/21 0:00,203163,2871.9783
2011/2/22 0:00,203163,2827.7729
2011/2/23 0:00,203163,2779.9095
2011/2/24 0:00,203163,2765.3362
2011/2/25 0:00,203163,2778.9301
2011/2/28 0:00,203163,2807.7181
2011/3/1 0:00,203163,2785.8138
2011/3/2 0:00,203163,2790.9571
2011/3/3 0:00,203163,2774.8124
2011/3/4 0:00,203163,2787.9562
2011/3/7 0:00,203163,2765.8739
2011/3/8 0:00,203163,2692.2895
2011/3/9 0:00,203163,2711.0164
2011/3/10 0:00,203163,2652.4386
2011/3/11 0:00,203163,2648.4695
2011/3/14 0:00,203163,2667.4342
2011/3/15 0:00,203163,2657.7814
2011/3/16 0:00,203163,2692.6642
2011/3/17 0:00,203163,2662.2606
2011/3/18 0:00,203163,2693.1849
2011/3/21 0:00,203163,2667.6337
2011/3/22 0:00,203163,2673.4219
2011/3/23 0:00,203163,2708.8169
2011/3/24 0:00,203163,2712.0678
2011/3/25 0:00,203163,2716.2015
2011/3/28 0:00,203163,2694.887
2011/3/29 0:00,203163,2699.0893
2011/3/30 0:00,203163,2704.0686
2011/3/31 0:00,203163,2691.1528
2011/4/1 0:00,203163,2683.2056
2011/4/6 0:00,203163,2724.3675
2011/4/7 0:00,203163,2726.767
2011/4/8 0:00,203163,2754.6251
2011/4/11 0:00,203163,2759.1375
2011/4/12 0:00,203163,2734.8158
2011/4/13 0:00,203163,2735.7241
2011/4/14 0:00,203163,2712.6539
2011/4/15 0:00,203163,2695.6416
2011/4/18 0:00,203163,2701.8451
2011/4/19 0:00,203163,2648.0208
2011/4/20 0:00,203163,2682.0554
2011/4/21 0:00,203163,2687.8012
2011/4/22 0:00,203163,2682.979
2011/4/25 0:00,203163,2666.1553
2011/4/26 0:00,203163,2661.2425
2011/4/27 0:00,203163,2651.2839
2011/4/28 0:00,203163,2668.6995
2011/4/29 0:00,203163,2655.2357
2011/5/3 0:00,203163,2655.7118
2011/5/4 0:00,203163,2642.3446
2011/5/5 0:00,203163,2606.74
2011/5/6 0:00,203163,2562.0568
2011/5/9 0:00,203163,2593.8742
2011/5/10 0:00,203163,2602.4361
2011/5/11 0:00,203163,2588.2929
2011/5/12 0:00,203163,2539.8293
2011/5/13 0:00,203163,2599.0962
2011/5/16 0:00,203163,2579.4796
2011/5/17 0:00,203163,2589.0223
2011/5/18 0:00,203163,2588.3944
2011/5/19 0:00,203163,2600.8062
2011/5/20 0:00,203163,2597.9187
2011/5/23 0:00,203163,2565.8363
2011/5/24 0:00,203163,2584.6731
2011/5/25 0:00,203163,2603.4888
2011/5/26 0:00,203163,2628.0955
2011/5/27 0:00,203163,2638.0328
2011/5/30 0:00,203163,2632.7882
2011/5/31 0:00,203163,2642.8976
2011/6/1 0:00,203163,2636.1273
2011/6/2 0:00,203163,2628.2973
2011/6/3 0:00,203163,2650.0093
2011/6/7 0:00,203163,2659.3664
2011/6/8 0:00,203163,2645.0704
2011/6/9 0:00,203163,2641.0783
2011/6/10 0:00,203163,2650.4326
2011/6/13 0:00,203163,2632.0505
2011/6/14 0:00,203163,2640.0211
2011/6/15 0:00,203163,2648.1959
2011/6/16 0:00,203163,2623.7315
2011/6/17 0:00,203163,2617.4823
2011/6/20 0:00,203163,2595.2576
2011/6/21 0:00,203163,2620.2035
2011/6/22 0:00,203163,2610.9455
2011/6/23 0:00,203163,2619.353
2011/6/24 0:00,203163,2630.269
2011/6/27 0:00,203163,2607.7753
2011/6/28 0:00,203163,2619.0098
2011/6/29 0:00,203163,2635.6474
2011/6/30 0:00,203163,2668.8418
2011/7/1 0:00,203163,2669.3104
2011/7/4 0:00,203163,2701.973
2011/7/5 0:00,203163,2694.3242
2011/7/6 0:00,203163,2709.5384
2011/7/7 0:00,203163,2709.5725
2011/7/8 0:00,203163,2719.282
2011/7/11 0:00,203163,2710.9421
2011/7/12 0:00,203163,2702.1916
2011/7/13 0:00,203163,2741.9435
2011/7/14 0:00,203163,2735.4809
2011/7/15 0:00,203163,2728.9308
2011/7/18 0:00,203163,2747.1205
2011/7/19 0:00,203163,2769.1603
2011/7/20 0:00,203163,2765.3265
2011/7/21 0:00,203163,2750.6144
2011/7/22 0:00,203163,2764.0952
2011/7/25 0:00,203163,2743.0175
2011/7/26 0:00,203163,2785.9884
2011/7/27 0:00,203163,2806.5471
2011/7/28 0:00,203163,2803.9148
2011/7/29 0:00,203163,2792.8144
2011/8/1 0:00,203163,2823.2734
2011/8/2 0:00,203163,2786.0743
2011/8/3 0:00,203163,2791.6886
2011/8/4 0:00,203163,2766.3405
2011/8/5 0:00,203163,2662.0503
2011/8/8 0:00,203163,2619.338
2011/8/9 0:00,203163,2592.4328
2011/8/10 0:00,203163,2630.7855
2011/8/11 0:00,203163,2633.3168
2011/8/12 0:00,203163,2627.7815
2011/8/15 0:00,203163,2650.2336
2011/8/16 0:00,203163,2611.7629
2011/8/17 0:00,203163,2638.0246
2011/8/18 0:00,203163,2631.3457
2011/8/19 0:00,203163,2622.0437
2011/8/22 0:00,203163,2612.5338
2011/8/23 0:00,203163,2628.95
2011/8/24 0:00,203163,2626.6062
2011/8/25 0:00,203163,2637.4566
2011/8/26 0:00,203163,2644.1601
2011/8/29 0:00,203163,2642.3929
2011/8/30 0:00,203163,2664.6468
2011/8/31 0:00,203163,2671.3148
2011/9/1 0:00,203163,2663.2236
2011/9/2 0:00,203163,2653.5608
2011/9/5 0:00,203163,2633.9386
2011/9/6 0:00,203163,2626.7385
2011/9/7 0:00,203163,2655.0606
2011/9/8 0:00,203163,2648.7282
2011/9/9 0:00,203163,2650.1286
2011/9/13 0:00,203163,2625.6235
2011/9/14 0:00,203163,2596.5502
2011/9/15 0:00,203163,2598.4761
2011/9/16 0:00,203163,2609.9632
2011/9/19 0:00,203163,2536.9504
2011/9/20 0:00,203163,2537.3206
2011/9/21 0:00,203163,2547.5709
2011/9/22 0:00,203163,2482.2549
2011/9/23 0:00,203163,2389.215
2011/9/26 0:00,203163,2297.3251
2011/9/27 0:00,203163,2363.551
2011/9/28 0:00,203163,2362.9416
2011/9/29 0:00,203163,2303.4302
2011/9/30 0:00,203163,2366.5922
2011/10/10 0:00,203163,2350.3479
2011/10/11 0:00,203163,2349.6171
2011/10/12 0:00,203163,2365.8768
2011/10/13 0:00,203163,2356.2345
2011/10/14 0:00,203163,2374.3009
2011/10/17 0:00,203163,2350.7532
2011/10/18 0:00,203163,2281.44
2011/10/19 0:00,203163,2283.5039
2011/10/20 0:00,203163,2194.7467
2011/10/21 0:00,203163,2232.0799
2011/10/24 0:00,203163,2318.0619
2011/10/25 0:00,203163,2324.1494
2011/10/26 0:00,203163,2328.3969
2011/10/27 0:00,203163,2346.8402
2011/10/28 0:00,203163,2383.2063
2011/10/31 0:00,203163,2365.6888
2011/11/1 0:00,203163,2347.943
2011/11/2 0:00,203163,2358.0174
2011/11/3 0:00,203163,2321.3224
2011/11/4 0:00,203163,2387.7638
2011/11/7 0:00,203163,2362.1464
2011/11/8 0:00,203163,2365.3517
2011/11/9 0:00,203163,2378.4328
2011/11/10 0:00,203163,2282.8486
2011/11/11 0:00,203163,2321.3687
2011/11/14 0:00,203163,2389.2087
2011/11/15 0:00,203163,2365.9889
2011/11/16 0:00,203163,2342.8731
2011/11/17 0:00,203163,2358.9842
2011/11/18 0:00,203163,2332.555
2011/11/21 0:00,203163,2323.3266
2011/11/22 0:00,203163,2321.9907
2011/11/23 0:00,203163,2301.8024
2011/11/24 0:00,203163,2306.8039
2011/11/25 0:00,203163,2284.1607
2011/11/28 0:00,203163,2322.611
2011/11/29 0:00,203163,2334.9319
2011/11/30 0:00,203163,2310.4716
2011/12/1 0:00,203163,2399.8088
2011/12/2 0:00,203163,2401.2957
2011/12/5 0:00,203163,2396.0727
2011/12/6 0:00,203163,2388.9383
2011/12/7 0:00,203163,2405.6923
2011/12/8 0:00,203163,2396.8558
2011/12/9 0:00,203163,2382.1801
2011/12/12 0:00,203163,2375.7638
2011/12/13 0:00,203163,2354.0215
2011/12/14 0:00,203163,2330.6341
2011/12/15 0:00,203163,2285.2745
2011/12/16 0:00,203163,2324.5351
2011/12/19 0:00,203163,2304.2181
2011/12/20 0:00,203163,2306.9678
2011/12/21 0:00,203163,2324.7487
2011/12/22 0:00,203163,2327.9092
2011/12/23 0:00,203163,2350.6385
2011/12/26 0:00,203163,2325.6322
2011/12/27 0:00,203163,2330.6463
2011/12/28 0:00,203163,2335.4886
2011/12/29 0:00,203163,2311.2864
2011/12/30 0:00,203163,2333.0306
2012/1/4 0:00,203163,2332.2837
2012/1/5 0:00,203163,2342.9695
2012/1/6 0:00,203163,2337.5842
2012/1/9 0:00,203163,2332.5294
2012/1/10 0:00,203163,2352.3954
2012/1/11 0:00,203163,2374.7703
2012/1/12 0:00,203163,2382.7517
2012/1/13 0:00,203163,2394.4973
2012/1/16 0:00,203163,2393.782
2012/1/17 0:00,203163,2432.0154
2012/1/18 0:00,203163,2427.0953
2012/1/19 0:00,203163,2446.6227
2012/1/20 0:00,203163,2458.9281
2012/1/30 0:00,203163,2452.7596
2012/1/31 0:00,203163,2458.4044
2012/2/1 0:00,203163,2430.8458
2012/2/2 0:00,203163,2448.0175
2012/2/3 0:00,203163,2446.7631
2012/2/6 0:00,203163,2463.8866
2012/2/7 0:00,203163,2441.1365
2012/2/8 0:00,203163,2478.2164
2012/2/9 0:00,203163,2461.4646
2012/2/10 0:00,203163,2463.8164
2012/2/13 0:00,203163,2445.534
2012/2/14 0:00,203163,2428.9112
2012/2/15 0:00,203163,2423.5847
2012/2/16 0:00,203163,2392.4705
2012/2/17 0:00,203163,2398.0115
2012/2/20 0:00,203163,2396.486
2012/2/21 0:00,203163,2419.0744
2012/2/22 0:00,203163,2431.023
2012/2/23 0:00,203163,2428.9193
2012/2/24 0:00,203163,2415.7201
2012/2/27 0:00,203163,2438.9883
2012/2/28 0:00,203163,2455.3268
2012/2/29 0:00,203163,2455.9584
2012/3/1 0:00,203163,2433.2437
2012/3/2 0:00,203163,2455.4855
2012/3/5 0:00,203163,2444.5688
2012/3/6 0:00,203163,2424.8781
2012/3/7 0:00,203163,2404.166
2012/3/8 0:00,203163,2412.6901
2012/3/9 0:00,203163,2435.1131
2012/3/12 0:00,203163,2437.8068
2012/3/13 0:00,203163,2448.9902
2012/3/14 0:00,203163,2435.2082
2012/3/15 0:00,203163,2434.7526
2012/3/16 0:00,203163,2441.3717
2012/3/19 0:00,203163,2434.2345
2012/3/20 0:00,203163,2433.533
2012/3/21 0:00,203163,2435.0578
2012/3/22 0:00,203163,2417.5498
2012/3/23 0:00,203163,2421.5842
2012/3/26 0:00,203163,2419.0095
2012/3/27 0:00,203163,2431.9973
2012/3/28 0:00,203163,2413.8542
2012/3/29 0:00,203163,2401.6906
2012/3/30 0:00,203163,2409.0332
2012/4/5 0:00,203163,2406.9029
2012/4/6 0:00,203163,2426.3316
2012/4/9 0:00,203163,2417.9643
2012/4/10 0:00,203163,2412.0614
2012/4/11 0:00,203163,2384.2513
2012/4/12 0:00,203163,2398.9285
2012/4/13 0:00,203163,2394.5969
2012/4/16 0:00,203163,2363.0088
2012/4/17 0:00,203163,2360.7052
2012/4/18 0:00,203163,2385.5961
2012/4/19 0:00,203163,2376.697
2012/4/20 0:00,203163,2379.351
2012/4/23 0:00,203163,2369.4484
2012/4/24 0:00,203163,2372.741
2012/4/25 0:00,203163,2373.9601
2012/4/26 0:00,203163,2388.3197
2012/4/27 0:00,203163,2387.3501
2012/5/2 0:00,203163,2394.5451
2012/5/3 0:00,203163,2381.2777
2012/5/4 0:00,203163,2385.8246
2012/5/7 0:00,203163,2365.92
2012/5/8 0:00,203163,2365.1419
2012/5/9 0:00,203163,2351.264
2012/5/10 0:00,203163,2355.0791
2012/5/11 0:00,203163,2333.5244
2012/5/14 0:00,203163,2313.0267
2012/5/15 0:00,203163,2306.2025
2012/5/16 0:00,203163,2277.287
2012/5/17 0:00,203163,2303.4363
2012/5/18 0:00,203163,2293.4007
2012/5/21 0:00,203163,2310.9203
2012/5/22 0:00,203163,2303.7443
2012/5/23 0:00,203163,2278.5404
2012/5/24 0:00,203163,2278.1708
2012/5/25 0:00,203163,2285.7265
2012/5/28 0:00,203163,2309.8379
2012/5/29 0:00,203163,2312.5012
2012/5/30 0:00,203163,2296.5506
2012/5/31 0:00,203163,2284.3464
2012/6/1 0:00,203163,2279.6953
2012/6/4 0:00,203163,2242.5218
2012/6/5 0:00,203163,2265.9805
2012/6/6 0:00,203163,2275.268
2012/6/7 0:00,203163,2269.7244
2012/6/8 0:00,203163,2262.7359
2012/6/11 0:00,203163,2288.1229
2012/6/12 0:00,203163,2271.4128
2012/6/13 0:00,203163,2278.4052
2012/6/14 0:00,203163,2276.5361
2012/6/15 0:00,203163,2295.1584
2012/6/18 0:00,203163,2298.4762
2012/6/19 0:00,203163,2284.869
2012/6/20 0:00,203163,2296.6548
2012/6/21 0:00,203163,2265.5896
2012/6/25 0:00,203163,2259.0084
2012/6/26 0:00,203163,2226.722
2012/6/27 0:00,203163,2221.9175
2012/6/28 0:00,203163,2243.3922
2012/6/29 0:00,203163,2262.888
2012/7/2 0:00,203163,2266.7568
2012/7/3 0:00,203163,2289.0083
2012/7/4 0:00,203163,2292.9187
2012/7/5 0:00,203163,2295.6254
2012/7/6 0:00,203163,2285.417
2012/7/9 0:00,203163,2269.9831
2012/7/10 0:00,203163,2259.3466
2012/7/11 0:00,203163,2259.1411
2012/7/12 0:00,203163,2256.9692
2012/7/13 0:00,203163,2272.2182
2012/7/16 0:00,203163,2272.2448
2012/7/17 0:00,203163,2264.1159
2012/7/18 0:00,203163,2262.6572
2012/7/19 0:00,203163,2264.7336
2012/7/20 0:00,203163,2245.5293
2012/7/23 0:00,203163,2205.1773
2012/7/24 0:00,203163,2213.4464
2012/7/25 0:00,203163,2192.3432
2012/7/26 0:00,203163,2207.1414
2012/7/27 0:00,203163,2231.0085
2012/7/30 0:00,203163,2229.4182
2012/7/31 0:00,203163,2239.027
2012/8/1 0:00,203163,2219.5312
2012/8/2 0:00,203163,2209.1973
2012/8/3 0:00,203163,2203.1118
2012/8/6 0:00,203163,2212.9549
2012/8/7 0:00,203163,2215.8355
2012/8/8 0:00,203163,2215.9639
2012/8/9 0:00,203163,2231.9312
2012/8/10 0:00,203163,2222.5824
2012/8/13 0:00,203163,2211.902
2012/8/14 0:00,203163,2212.7103
2012/8/15 0:00,203163,2211.478
2012/8/16 0:00,203163,2193.5774
2012/8/17 0:00,203163,2201.2247
2012/8/20 0:00,203163,2193.1391
2012/8/21 0:00,203163,2198.2621
2012/8/22 0:00,203163,2198.7387
2012/8/23 0:00,203163,2211.5753
2012/8/24 0:00,203163,2201.9349
2012/8/27 0:00,203163,2210.8194
2012/8/28 0:00,203163,2195.9538
2012/8/29 0:00,203163,2193.9011
2012/8/30 0:00,203163,2198.6206
2012/8/31 0:00,203163,2186.023
2012/9/3 0:00,203163,2191.7335
2012/9/4 0:00,203163,2181.4485
2012/9/5 0:00,203163,2167.7814
2012/9/6 0:00,203163,2190.9167
2012/9/7 0:00,203163,2221.702
2012/9/10 0:00,203163,2269.7483
2012/9/11 0:00,203163,2265.2674
2012/9/12 0:00,203163,2269.1599
2012/9/13 0:00,203163,2256.6156
2012/9/14 0:00,203163,2323.8323
2012/9/17 0:00,203163,2309.9129
2012/9/18 0:00,203163,2306.5419
